192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/assets/js/jquery.scrolly.min.js HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/assets/js/skel.min.js HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/assets/js/util.js HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/assets/js/main.js HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/assets/css/font-awesome.min.css HTTP/1.1" 304 - "http://180.83.98.139/w/user/assets/css/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/images/pic02.jpg HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/assets/js/includeHTML.js HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/images/pic04.jpg HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/images/pic03.jpg HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/images/banner.jpg HTTP/1.1" 304 - "http://180.83.98.139/w/user/assets/css/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
192.168.219.1 - - [13/Sep/2021:02:51:15 +0000] "GET /w/user/publicHTML/header.html HTTP/1.1" 304 - "http://180.83.98.139/w/user/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.229 Whale/2.10.123.42 Safari/537.36"
