137.184.203.24 - - [29/Nov/2021:15:45:21 +0000] "GET / HTTP/1.0" 302 35 "-" "-"
34.86.35.5 - - [29/Nov/2021:22:25:45 +0000] "GET / HTTP/1.1" 302 35 "-" "Expanse indexes the network perimeters of our customers. If you have any questions or concerns, please reach out to: scaninfo@expanseinc.com"
185.173.35.61 - - [30/Nov/2021:07:30:05 +0000] "GET / HTTP/1.0" 302 35 "-" "NetSystemsResearch studies the availability of various services across the internet. Our website is netsystemsresearch.com"
203.241.232.242 - - [30/Nov/2021:08:44:06 +0000] "GET / HTTP/1.1" 302 70 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:06 +0000] "GET /w/index.html HTTP/1.1" 200 7442 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:06 +0000] "GET /w/assets/css/main.css HTTP/1.1" 200 8312 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:06 +0000] "GET /w/assets/js/util/w3Html.js HTTP/1.1" 200 1269 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:06 +0000] "GET /w/header.html HTTP/1.1" 200 338 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:07 +0000] "GET /w/assets/img/Pharmaceutical%20science.jpg HTTP/1.1" 200 320414 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:07 +0000] "GET /w/footer.html HTTP/1.1" 200 297 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:07 +0000] "GET /w/assets/img/Cosmetic.jpg HTTP/1.1" 200 518030 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:07 +0000] "GET /w/assets/img/coding.jpg HTTP/1.1" 200 348435 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:07 +0000] "GET /w/assets/img/arduino.jpg HTTP/1.1" 200 453908 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:08 +0000] "GET /favicon.ico HTTP/1.1" 200 - "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:08 +0000] "GET /w/login.html HTTP/1.1" 200 2099 "http://180.83.98.139:3000/w/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:08 +0000] "GET /w/assets/js/util/w3Html.js HTTP/1.1" 304 - "http://180.83.98.139:3000/w/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:08 +0000] "GET /w/assets/css/main.css HTTP/1.1" 304 - "http://180.83.98.139:3000/w/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:08 +0000] "GET /w/header.html HTTP/1.1" 304 - "http://180.83.98.139:3000/w/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:09 +0000] "GET /w/footer.html HTTP/1.1" 304 - "http://180.83.98.139:3000/w/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
203.241.232.242 - - [30/Nov/2021:08:44:09 +0000] "GET /favicon.ico HTTP/1.1" 200 - "http://180.83.98.139:3000/w/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
193.37.255.114 - - [30/Nov/2021:13:38:34 +0000] "GET / HTTP/1.1" 302 70 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
193.37.255.114 - - [30/Nov/2021:13:38:34 +0000] "GET /w/index.html HTTP/1.1" 200 7442 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
193.37.255.114 - - [30/Nov/2021:13:38:35 +0000] "GET /favicon.ico HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:80.0) Gecko/20100101 Firefox/80.0"
35.195.93.98 - - [30/Nov/2021:13:38:40 +0000] "GET / HTTP/1.1" 302 35 "-" "python-requests/2.26.0"
167.248.133.114 - - [30/Nov/2021:14:57:40 +0000] "GET / HTTP/1.1" 302 35 "-" "-"
167.248.133.114 - - [30/Nov/2021:14:57:41 +0000] "GET / HTTP/1.1" 302 35 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.248.133.114 - - [30/Nov/2021:14:57:41 +0000] "GET /w/index.html HTTP/1.1" 200 7442 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
